source,target
5412648,897316
5412648,897316
897316,1549232
5584727,897316
897316,3621542
897316,1549232
897316,968350
897316,5412648
897316,5412648
897316,5439152
897316,968350
897316,5439152
897316,968350
897316,5439152
897316,968350
897316,5412648
897316,5439152
897316,968350
897316,5439152
897316,5412648
897316,968350
897316,5412648
897316,5439152
897316,5475404
897316,968350
897316,5412648
897316,968350
5475404,897316
897316,5412648
897316,5412648
897316,247207
897316,269351
897316,968350
1501546,897316
897316,894797
897316,2386176
968350,897316
897316,2386176
968350,897316
897316,456210
897316,2386176
583896,897316
968350,897316
319502,897316
2386176,897316
869002,897316
968350,897316
968350,897316
897316,398559
897316,2386176
897316,869002
897316,313142
2386176,897316
2386176,897316
456210,897316
897316,1501546
1733403,897316
2983922,897316
897316,1549232
897316,2990636
794195,897316
894797,897316
794195,897316
897316,340767
897316,313142
897316,398559
897316,133550
897316,277339
663534,897316
894797,897316
663534,897316
897316,894797
2983922,897316
897316,794199
897316,1492753
897316,1492753
897316,456210
897316,894797
897316,794199
897316,794199
897316,894797
897316,894797
456210,897316
897316,456210
794199,897316
894797,897316
897316,1118488
456210,897316
897316,1401415
897316,2386176
533390,897316
1328021,897316
897316,2115891
897316,2386176
897316,2386176
897316,456210
794195,897316
897316,894797
897316,2386176
456210,897316
368848,897316
897316,794195
456210,897316
897316,456210
897316,269351
897316,456210
897316,894797
651074,897316
897316,2386176
897316,894797
897316,2386176
732040,897316
897316,1479409
897316,1492753
897316,456210
897316,2386176
456210,897316
897316,2386176
2461822,897316
2461822,897316
897316,456210
897316,269351
897316,456210
897316,2386176
897316,2386176
1492753,897316
1501546,897316
456210,897316
897316,894797
897316,456210
897316,456210
897316,2386176
897316,269351
897316,894797
897316,456210
897316,794195
897316,2386176
897316,894797
897316,894797
897316,269351
897316,269351
897316,456210
897316,456210
897316,456210
897316,2386176
269351,897316
1492753,897316
897316,2386176
897316,456210
897316,926703
897316,2386176
269351,897316
456210,897316
897316,2386176
456210,897316
897316,894797
456210,897316
897316,2386176
897316,456210
897316,1549232
456210,897316
897316,1033390
1492753,897316
897316,2386176
897316,1549232
456210,897316
456210,897316
269351,897316
456210,897316
897316,456210
897316,338605
897316,456210
897316,456210
897316,456210
456210,897316
2983922,897316
894797,897316
2386176,897316
897316,456210
897316,269351
897316,456210
897316,1549232
897316,926703
897316,894797
897316,894797
897316,794195
897316,1492753
897316,456210
894797,897316
897316,456210
456210,897316
456210,897316
897316,794195
897316,2386176
456210,897316
894797,897316
900700,897316
456210,897316
2386176,897316
894797,897316
897316,926703
897316,1501546
897316,677012
897316,1501546
897316,1234941
897316,937646
897316,937646
937646,897316
897316,2777406
1501546,897316
897316,1492753
897316,277339
894797,897316
897316,2983922
897316,277339
897316,2983922
897316,894797
234376,897316
897316,1492753
897316,794195
794195,897316
897316,1492753
897316,1492753
897316,1492753
897316,1492753
897316,2983922
897316,2983922
897316,1492753
897316,2983922
1501546,897316
897316,894797
897316,2386176
897316,2386176
897316,456210
897316,794195
894797,897316
456210,897316
2983922,897316
897316,456210
897316,2717297
897316,283848
897316,456210
897316,894797
2386176,897316
897316,456210
398559,897316
398559,897316
456210,897316
897316,2386176
897316,794195
897316,2386176
2549036,897316
794199,897316
456210,897316
897316,2392687
897316,1492753
897316,456210
897316,2386176
456210,897316
456210,897316
456210,897316
897316,1263637
897316,456210
794195,897316
897316,456210
897316,894797
897316,277339
897316,2717297
897316,2717297
897316,894797
897316,456210
456210,897316
456210,897316
897316,2386176
456210,897316
897316,456210
897316,655499
897316,894797
897316,277339
897316,794199
897316,911754
456210,897316
1492753,897316
897316,2386176
269351,897316
897316,456210
897316,794199
1492753,897316
456210,897316
897316,456210
794195,897316
897316,894797
897316,1118488
456210,897316
897316,731311
456210,897316
456210,897316
894797,897316
1492753,897316
277339,897316
269351,897316
456210,897316
897316,277339
897316,794195
897316,277339
897316,894797
897316,277339
277339,897316
894797,897316
897316,277339
897316,900700
897316,512278
897316,794195
897316,894797
897316,453958
897316,246115
897316,1190650
897316,1120189
897316,277339
897316,1120189
897316,1405047
897316,507290
1501546,897316
897316,443111
897316,894797
897316,932154
897316,894797
897316,794195
456210,897316
1492753,897316
794195,897316
897316,133550
897316,456210
897316,894797
894797,897316
897316,894797
456210,897316
456210,897316
399710,897316
1071123,897316
897316,1118488
1118488,897316
897316,1364654
312479,897316
238999,897316
794195,897316
269340,897316
511611,897316
240103,897316
775044,897316
897316,775044
269340,897316
314216,897316
5323618,898085
898085,2399409
5323618,898085
898085,2506174
898085,6477086
5323618,898085
898085,5639019
898085,5323618
898085,2251998
898085,6477086
898085,5639019
898085,2305093
5639019,898085
5639019,898085
898085,6477086
898085,2839532
2399409,898085
2327746,898085
2506174,898085
898085,6477086
5323618,898085
5323618,898085
5323618,898085
2305093,898085
5639019,898085
898085,6788378
2305093,898085
898085,2305093
5323618,898085
2305093,898085
5639019,898085
898085,5639019
898085,6477086
898085,2305093
898085,2384771
898085,2384771
898085,2305093
2305093,898085
898085,2305093
898085,2179081
898085,1170172
898085,2839532
898085,3328814
898085,2384771
898085,2305093
898085,2327746
898085,2384771
898085,2327746
898085,2384771
898085,2568615
898085,2327746
898085,2305093
898085,484556
898085,484556
2130185,898325
1677295,933724
6647709,933724
5888589,933724
6647709,933724
915190,933724
777162,933724
777162,933724
6647709,933724
1398765,933724
6647709,933724
6647709,933724
1903664,933724
2720805,933724
324505,933724
1456296,933724
794485,933724
6647781,933724
315309,933724
6915827,933724
6647709,933724
411392,933724
1456296,933724
1456296,933724
1456296,933724
933724,1903664
324505,933724
2720805,933724
2720805,933724
324505,933724
318413,933724
210750,933724
210750,933724
411392,933724
318413,933724
1772183,933724
318413,933724
374546,933724
374546,933724
210750,933724
318413,933724
249447,933724
249447,933724
318413,933724
1659161,933724
765665,933724
765665,933724
2325034,933724
2439043,933724
2320598,933724
1456296,933724
1124040,933724
915190,933724
1456296,933724
318413,933724
210750,933724
794485,933724
794485,933724
1456296,933724
794485,933724
210750,933724
3240960,933724
933724,794485
794485,933724
318413,933724
1456296,933724
315309,933724
933724,1025084
933724,2720805
933724,1040750
933724,3871411
933724,765665
1659161,933724
933724,1659161
210750,933724
1456296,933724
318413,933724
914186,933724
3871411,933724
1456296,933724
318413,933724
794485,933724
794485,933724
1631390,933724
318413,933724
794485,933724
915190,933724
794485,933724
210750,933724
794485,933724
933724,794485
933724,794485
933724,794485
318413,933724
318413,933724
210750,933724
2720805,933724
2720805,933724
933724,2720805
1311505,933724
709718,933724
933724,709718
318413,933724
318413,933724
318413,933724
933724,1456296
1456296,933724
318413,933724
933724,1456296
318413,933724
318413,933724
794485,933724
1025084,933724
315309,933724
330820,933724
1311505,933724
318413,933724
318413,933724
1631390,933724
210750,933724
318413,933724
210750,933724
318413,933724
359816,933724
559891,933724
318413,933724
315309,933724
1631390,933724
1631390,933724
1631390,933724
318413,933724
933724,915190
709718,933724
933724,1456296
1456296,933724
1456296,933724
933724,1456296
1456296,933724
1456296,933724
1456296,933724
318413,933724
318413,933724
933724,1456296
1311505,933724
318413,933724
315309,933724
709718,933724
709718,933724
1311505,933724
915190,933724
318413,933724
794485,933724
318413,933724
210750,933724
1456296,933724
318413,933724
318413,933724
933724,1311505
933724,210750
1453475,933724
1062724,933724
1062724,933724
1261222,933724
249447,933724
249447,933724
933724,249447
249447,933724
1261222,933724
1261222,933724
1261222,933724
1261222,933724
249447,933724
933724,249447
1062724,933724
1261222,933724
1261222,933724
301821,933724
740698,933724
1261222,933724
1062724,933724
1070293,933724
933724,301821
1062724,933724
1261222,933724
1261222,933724
1062724,933724
1261222,933724
1062724,933724
933724,1062724
1062724,933724
1261222,933724
1261222,933724
1261222,933724
1261222,933724
318413,933724
1311505,933724
1062724,933724
1433924,933724
1261222,933724
933724,318413
1456296,933724
1311505,933724
984300,933724
1442152,933724
1025084,933724
1261222,933724
694115,933724
1453475,933724
933724,1025084
933724,915190
933724,374546
1311505,933724
933724,318413
933724,235161
933724,1272987
933724,1456296
559891,933724
933724,393309
933724,650120
933724,746365
933724,559891
933724,1311505
933724,983418
933724,687909
210750,933724
330820,933724
933724,650627
1456296,933724
210750,933724
933724,758794
330820,933724
330820,933724
933724,318413
580553,933724
992277,933724
694115,933724
933724,616622
210750,933724
933724,694115
318413,933724
933724,210750
933724,1070293
210750,933724
933724,330820
933724,301821
301821,933724
933724,301821
301821,933724
301821,933724
406347,933724
933724,872104
933724,318413
557208,933724
315309,933724
783606,933724
3925040,933836
933836,6120054
933836,170713
933836,2322592
933836,5392165
933836,2037321
933836,4614218
933836,2626198
316122,933836
316122,933836
316122,933836
316122,933836
316122,933836
916911,933836
933836,2049922
933836,631646
933836,316122
316122,933836
316122,933836
575149,933836
933836,316122
933836,316122
4468189,933836
933836,1601914
933836,2322592
933836,358787
933836,1381752
933836,358787
933836,2322592
933836,1927034
2322592,933836
2322592,933836
1381752,933836
933836,735304
735304,933836
933836,2626198
2322592,933836
933836,1640353
933836,1640353
933836,4848755
933836,1359615
2322592,933836
2322592,933836
933836,1381752
933836,2626198
933836,1359615
933836,2626198
933836,2322592
933836,2322592
933836,4848755
2626198,933836
933836,4848755
1019256,933836
944757,933836
933836,4848755
933836,1381752
933836,1359615
933836,506965
2322592,933836
1381752,933836
933836,2322592
933836,2042178
933836,2626198
933836,1170172
933836,1359615
933836,2322592
933836,2322592
933836,3925040
933836,506965
2322592,933836
933836,2626198
933836,2322592
1381752,933836
933836,2322592
933836,2322592
933836,506965
2322592,933836
933836,370053
933836,1797097
933836,1381752
933836,3878977
933836,1381752
933836,2322592
1349403,933836
933836,1381752
933836,2322592
933836,1381752
876541,933836
933836,242687
933836,2322592
933836,506965
933836,1349403
933836,2322592
933836,883406
933836,2322592
2322592,933836
933836,242687
931898,933836
933836,1927034
876541,933836
933836,1927034
933836,1927034
933836,506965
933836,1163367
2620826,933836
933836,894543
933836,792586
933836,1118784
933836,792586
933836,792586
933836,1118784
933836,200271
933836,1218315
933836,1218315
933836,2084082
894543,933836
933836,283652
933836,1461152
933836,114169
1089484,933836
219011,933836
936983,2833885
696023,936983
2833885,936983
936983,993741
2834487,936983
1197033,936983
936983,1197033
936983,2833885
936983,2833885
1210562,936983
1210562,936983
2833885,936983
936983,764221
4835696,936983
936983,1210562
936983,1210562
764221,936983
936983,1197033
3760637,936983
3760637,936983
936983,3760637
1210562,936983
936983,1030549
936983,1030549
3760637,936983
1210562,936983
1202505,936983
936983,2833885
6800590,936983
1210562,936983
936983,2833885
936983,2923641
1197033,936983
1197033,936983
936983,1197033
936983,2833885
936983,1030549
936983,2833885
936983,632026
936983,2833885
936983,1197033
993741,936983
1197033,936983
936983,2923641
936983,3760637
936983,2833885
1210562,936983
936983,3760637
936983,1798167
936983,4176044
936983,1798167
3760637,936983
3760637,936983
936983,2923641
1210562,936983
1210562,936983
936983,1798167
2833885,936983
936983,3760637
936983,1798167
1210562,936983
2833885,936983
936983,2833885
936983,2834487
936983,2833885
936983,1798167
936983,1798167
936983,2833885
1210562,936983
1210562,936983
936983,1210562
1034631,936983
1210562,936983
936983,245010
1210562,936983
2833885,936983
936983,1349494
2834487,936983
936983,1155489
936983,2833885
2834487,936983
936983,3760637
936983,1210562
936983,1030549
936983,1210562
936983,1197033
936983,2834487
936983,2833885
936983,2833885
1798167,936983
936983,1210562
936983,3760637
936983,1210562
1798167,936983
1798167,936983
1798167,936983
1798167,936983
936983,1030549
936983,1210562
936983,2833885
1210562,936983
6490384,936983
936983,2834487
1210562,936983
936983,1118440
3760637,936983
936983,1030549
1210562,936983
1210562,936983
4805849,936983
5991476,936983
5312371,936983
2833885,936983
2901934,936983
936983,632026
936983,1210562
936983,2901934
936983,1309769
1309769,936983
1309769,936983
3336534,936983
4000113,936983
1202505,936983
3368827,936983
2833885,936983
2738429,936983
2901934,936983
3333616,936983
1575102,936983
2834487,936983
936983,632026
1202505,936983
1202505,936983
936983,991525
936983,2834487
936983,632026
936983,2834487
2834487,936983
1210562,936983
454713,936983
936983,454713
936983,1155489
982616,936983
1210562,936983
936983,2833885
936983,1118440
936983,1798167
1202505,936983
2901934,936983
1155489,936983
1210562,936983
1210562,936983
936983,1155489
1210562,936983
936983,1155489
632026,936983
936983,2834487
1210562,936983
936983,1155489
2834487,936983
2833885,936983
936983,1155489
936983,2833885
936983,1798167
936983,632026
936983,1210562
2834487,936983
936983,1394350
2833885,936983
936983,2833885
936983,1202505
936983,1155489
936983,1210562
3726002,936983
3882452,936983
936983,2833885
936983,2833885
936983,2442010
1798167,936983
1394350,936983
982616,936983
